time,duration,source_computer,source_port,destination_computer,destination_port,protocol,packet_count,byte_count
471701,0,C26871,N20874,C5808,N28100,6,1,46
471701,0,C26871,N20875,C5808,N22479,6,1,46
471701,0,C26871,N20886,C5808,N5724,6,1,46
471701,0,C26871,N21029,C5808,N25515,6,1,46
471701,0,C26871,N21069,C5808,N41772,6,1,46
471701,0,C26871,N21086,C5808,N33305,6,1,46
471701,0,C26871,N21095,C5808,N20349,6,1,46
471701,0,C26871,N21122,C5808,N42269,6,1,46
471701,0,C26871,N21144,C5808,N13997,6,1,46
471701,0,C26871,N21171,C5808,N23299,6,1,46
471701,0,C26871,N21186,C5808,N45396,6,1,46
471701,0,C26871,N21274,C5808,N21907,6,1,46
471701,0,C26871,N21408,C5808,N45887,6,1,46
471701,0,C26871,N2149,C5808,N4156,6,1,46
471701,0,C26871,N2369,C5808,N386,6,1,46
471701,0,C26871,N2497,C5808,N27084,6,1,46
471701,0,C26871,N2516,C5808,N17653,6,1,46
471701,0,C26871,N2779,C5808,N15252,6,1,46
471701,0,C26871,N2889,C5808,N24484,6,1,46
471701,0,C26871,N3052,C5808,N33288,6,1,46
471701,0,C26871,N3060,C5808,N47921,6,1,46
471701,0,C26871,N3067,C5808,N32161,6,1,46
471701,0,C26871,N3128,C5808,N29581,6,1,46
471701,0,C26871,N3297,C5808,N32993,6,1,46
471701,0,C26871,N3483,C5808,N16887,6,1,46
471701,0,C26871,N3503,C5808,N1206,6,1,46
471701,0,C26871,N3586,C5808,N48238,6,1,46
471701,0,C26871,N3625,C5808,N33665,6,1,46
471701,0,C26871,N3765,C5808,N27644,6,1,46
471701,0,C26871,N3781,C5808,N3860,6,1,46
471701,0,C26871,N3917,C5808,N19995,6,1,46
471701,0,C26871,N3957,C5808,N48241,6,1,46
471701,0,C26871,N3961,C5808,N33627,6,1,46
471701,0,C26871,N4140,C5808,N4887,6,1,46
471701,0,C26871,N4350,C5808,N42449,6,1,46
471701,0,C26871,N4420,C5808,N11789,6,1,46
471701,0,C26871,N4462,C5808,N15076,6,1,46
471701,0,C26871,N4647,C5808,N21898,6,1,46
471701,0,C26871,N5204,C5808,N44067,6,1,46
471701,0,C26871,N5228,C5808,N10740,6,1,46
471701,0,C26871,N5516,C5808,N2725,6,1,46
471701,0,C26871,N5729,C5808,N37830,6,1,46
471701,0,C26871,N58,C5808,N36413,6,1,46
471701,0,C26871,N6236,C5808,N1143,6,1,46
471701,0,C26871,N6498,C5808,N27880,6,1,46
471701,0,C26871,N6512,C5808,N40360,6,1,46
471701,0,C26871,N6852,C5808,N13671,6,1,46
471701,0,C26871,N6939,C5808,N22942,6,1,46
471701,0,C26871,N6981,C5808,N44888,6,1,46
471701,0,C26871,N6983,C5808,N17250,6,1,46
471701,0,C26871,N7020,C5808,N14003,6,1,46
471701,0,C26871,N7079,C5808,N46143,6,1,46
471701,0,C26871,N7109,C5808,N29526,6,1,46
471701,0,C26871,N7261,C5808,N24332,6,1,46
471701,0,C26871,N7294,C5808,N46168,6,1,46
471701,0,C26871,N7422,C5808,N510,6,1,46
471701,0,C26871,N7426,C5808,N32166,6,1,46
471701,0,C26871,N7795,C5808,N32068,6,1,46
471701,0,C26871,N811,C5808,N32753,6,1,46
471701,0,C26871,N8468,C5808,N36244,6,1,46
471701,0,C26871,N8472,C5808,N35714,6,1,46
471701,0,C26871,N8630,C5808,N35914,6,1,46
471701,0,C26871,N8857,C5808,N40323,6,1,46
471701,0,C26871,N8861,C5808,N42927,6,1,46
471701,0,C26871,N8960,C5808,N7350,6,1,46
471701,0,C26871,N9146,C5808,N43772,6,1,46
471701,0,C26871,N9163,C5808,N15124,6,1,46
471701,0,C26871,N930,C5808,N193,6,1,46
471701,0,C26871,N974,C5808,N48173,6,1,46
471701,0,C26871,N9745,C5808,N33053,6,1,46
471701,0,C26871,N9795,C5808,N42722,6,1,46
471701,0,C366,445,C10583,N72,6,1,46
471701,0,C4174,137,C122,137,17,1,84
471701,0,C467,389,C12443,N41196,17,1,191
471701,0,C4920,137,C122,137,17,1,84
471701,0,C529,445,C12960,N71,6,1,46
471701,0,C529,445,C7390,N108,6,1,46
471701,0,C5720,111,C2270,N15678,6,4,252
471701,0,C5720,N1871,C2270,N23987,6,4,248
471701,0,C5720,N1871,C2270,N45477,6,4,248
471701,0,C5736,N48143,C11573,111,17,1,84
471701,0,C5808,N10004,C26871,N19108,6,1,60
471701,0,C5808,N1007,C26871,N18043,6,1,60
471701,0,C5808,N10079,C26871,N17135,6,1,60
471701,0,C5808,N10153,C26871,N74,6,1,60
471701,0,C5808,N10304,C26871,N9840,6,1,60
471701,0,C5808,N10308,C26871,N19580,6,1,60
471701,0,C5808,N1033,C26871,N2586,6,1,60
471701,0,C5808,N10364,C26871,N17304,6,1,60
471701,0,C5808,N10370,C26871,N19695,6,1,60
471701,0,C5808,N10424,C26871,N21249,6,1,60
471701,0,C5808,N10556,C26871,N12988,6,1,60
471701,0,C5808,N10574,C26871,N20818,6,1,60
471701,0,C5808,N10588,C26871,N6644,6,1,60
471701,0,C5808,N10615,C26871,N15750,6,1,60
471701,0,C5808,N10648,C26871,N21116,6,1,60
471701,0,C5808,N10722,C26871,N18960,6,1,60
471701,0,C5808,N10740,C26871,N5228,6,1,60
471701,0,C5808,N10743,C26871,N14138,6,1,60
471701,0,C5808,N10875,C26871,N17401,6,1,60
471701,0,C5808,N10895,C26871,N20847,6,1,60
471701,0,C5808,N10918,C26871,101,6,1,60
471701,0,C5808,N10941,C26871,N17874,6,1,60
471701,0,C5808,N11097,C26871,N21032,6,1,60
471701,0,C5808,N11125,C26871,N5527,6,1,60
471701,0,C5808,N11161,C26871,210,6,1,60
471701,0,C5808,N11178,C26871,N18925,6,1,60
471701,0,C5808,N11230,C26871,N19603,6,1,60
471701,0,C5808,N11233,C26871,N21468,6,1,60
471701,0,C5808,N11261,C26871,N1808,6,1,60
471701,0,C5808,N1127,C26871,N14147,6,1,60
471701,0,C5808,N11274,C26871,N116,6,1,60
471701,0,C5808,N1143,C26871,N6236,6,1,60
471701,0,C5808,N11490,C26871,N11550,6,1,60
471701,0,C5808,N11491,C26871,N16944,6,1,60
471701,0,C5808,N11577,C26871,199,6,1,60
471701,0,C5808,N11602,C26871,N20569,6,1,60
471701,0,C5808,N11635,C26871,N13444,6,1,60
471701,0,C5808,N11654,C26871,N16891,6,1,60
471701,0,C5808,N1168,C26871,N18301,6,1,60
471701,0,C5808,N11706,C26871,N13989,6,1,60
471701,0,C5808,N1172,C26871,N9597,6,1,60
471701,0,C5808,N11722,C26871,N19722,6,1,60
471701,0,C5808,N11733,C26871,N14902,6,1,60
471701,0,C5808,N11786,C26871,N19803,6,1,60
471701,0,C5808,N11789,C26871,N4420,6,1,60
471701,0,C5808,N1179,C26871,N8264,6,1,60
471701,0,C5808,N1180,C26871,N15518,6,1,60
471701,0,C5808,N11866,C26871,N15898,6,1,60
471701,0,C5808,N11929,C26871,N15256,6,1,60
471701,0,C5808,N11971,C26871,N17376,6,1,60
471701,0,C5808,N11983,C26871,N20543,6,1,60
471701,0,C5808,N11983,C26871,N21041,6,1,60
471701,0,C5808,N11984,C26871,N15393,6,1,60
471701,0,C5808,N12004,C26871,N19341,6,1,60
471701,0,C5808,N12027,C26871,N10515,6,1,60
471701,0,C5808,N1206,C26871,N3503,6,1,60
471701,0,C5808,N12083,C26871,N18318,6,1,60
471701,0,C5808,N12084,C26871,N4567,6,1,60
471701,0,C5808,N12188,C26871,3689,6,1,60
471701,0,C5808,N12242,C26871,N17417,6,1,60
471701,0,C5808,N12270,C26871,2988,6,1,60
471701,0,C5808,N12303,C26871,N20465,6,1,60
471701,0,C5808,N12317,C26871,N18312,6,1,60
471701,0,C5808,N12381,C26871,N401,6,1,60
471701,0,C5808,N12505,C26871,N18349,6,1,60
471701,0,C5808,N1253,C26871,N18098,6,1,60
471701,0,C5808,N12564,C26871,N15324,6,4,210
471701,0,C5808,N12617,C26871,N18028,6,1,60
471701,0,C5808,N12637,C26871,N6514,6,1,60
471701,0,C5808,N12773,C26871,N17340,6,1,60
471701,0,C5808,N1287,C26871,N19200,6,1,60
471701,0,C5808,N12922,C26871,N19307,6,1,60
471701,0,C5808,N12937,C26871,N10254,6,1,60
471701,0,C5808,N13071,C26871,N18622,6,1,60
471701,0,C5808,N13075,C26871,N5448,6,1,60
471701,0,C5808,N13179,C26871,N18558,6,1,60
471701,0,C5808,N13221,C26871,N16988,6,1,60
471701,0,C5808,N13309,C26871,N6966,6,1,60
471701,0,C5808,N1332,C26871,N21247,6,1,60
471701,0,C5808,N13328,C26871,N17435,6,1,60
471701,0,C5808,N13360,C26871,N13917,6,1,60
471701,0,C5808,N1338,C26871,N3138,6,1,60
471701,0,C5808,N1350,C26871,N11019,6,1,60
471701,0,C5808,N13671,C26871,N6852,6,1,60
471701,0,C5808,N13677,C26871,N19787,6,1,60
471701,0,C5808,N13701,C26871,N18657,6,1,60
471701,0,C5808,N13705,C26871,N20505,6,1,60
471701,0,C5808,N13817,C26871,N12738,6,1,60
471701,0,C5808,N13997,C26871,N21144,6,1,60
471701,0,C5808,N13999,C26871,N6690,6,1,60
471701,0,C5808,N140,C26871,N10794,6,1,60
471701,0,C5808,N14003,C26871,N7020,6,1,60
471701,0,C5808,N14097,C26871,7003,6,1,60
471701,0,C5808,N14108,C26871,N2870,6,1,60
471701,0,C5808,N14110,C26871,N17385,6,1,60
471701,0,C5808,N14112,C26871,N13668,6,1,60
471701,0,C5808,N14157,C26871,N19240,6,1,60
471701,0,C5808,N1433,C26871,N18025,6,1,60
471701,0,C5808,N14448,C26871,N19585,6,1,60
471701,0,C5808,N14461,C26871,N12763,6,1,60
471701,0,C5808,N14490,C26871,N12694,6,1,60
471701,0,C5808,N14590,C26871,N10673,6,1,60
471701,0,C5808,N14598,C26871,N19592,6,1,60
471701,0,C5808,N1467,C26871,N11872,6,1,60
471701,0,C5808,N14711,C26871,N15682,6,1,60
471701,0,C5808,N14781,C26871,N17119,6,1,60
471701,0,C5808,N14795,C26871,N18619,6,1,60
471701,0,C5808,N14797,C26871,N5671,6,1,60
471701,0,C5808,N14798,C26871,N19140,6,1,60
471701,0,C5808,N1485,C26871,7100,6,1,60
471701,0,C5808,N14860,C26871,N16991,6,1,60
471701,0,C5808,N1491,C26871,N16377,6,1,60
471701,0,C5808,N14949,C26871,N20420,6,1,60
471701,0,C5808,N15007,C26871,N14924,6,1,60
471701,0,C5808,N15037,C26871,N5218,6,1,60
471701,0,C5808,N15076,C26871,N4462,6,1,60
471701,0,C5808,N15097,C26871,N249,6,1,60
471701,0,C5808,N15108,C26871,N12411,6,1,60
471701,0,C5808,N15124,C26871,N9163,6,1,60
471701,0,C5808,N15252,C26871,N2779,6,1,60
471701,0,C5808,N15312,C26871,N18490,6,1,60
471701,0,C5808,N1536,C26871,N19506,6,1,60
471701,0,C5808,N154,C26871,N20307,6,1,60
471701,0,C5808,N15425,C26871,N18999,6,1,60
471701,0,C5808,N15471,C26871,N9369,6,1,60
471701,0,C5808,N15486,C26871,N21004,6,1,60
471701,0,C5808,N15547,C26871,N20433,6,1,60
471701,0,C5808,N15592,C26871,N3908,6,1,60
471701,0,C5808,N15593,C26871,N9186,6,1,60
471701,0,C5808,N15662,C26871,N21000,6,1,60
471701,0,C5808,N15707,C26871,N171,6,1,60
471701,0,C5808,N15835,C26871,N6317,6,1,60
471701,0,C5808,N15859,C26871,N6547,6,1,60
471701,0,C5808,N16033,C26871,N17073,6,1,60
471701,0,C5808,N1607,C26871,N17628,6,1,60
471701,0,C5808,N16109,C26871,N21074,6,1,60
471701,0,C5808,N16151,C26871,N18574,6,1,60
471701,0,C5808,N16209,C26871,N20116,6,1,60
471701,0,C5808,N16258,C26871,N18981,6,1,60
471701,0,C5808,N16296,C26871,N13300,6,1,60
471701,0,C5808,N16349,C26871,N1930,6,1,60
471701,0,C5808,N1635,C26871,N10930,6,1,60
471701,0,C5808,N16351,C26871,N224,6,1,60
471701,0,C5808,N16356,C26871,N19596,6,1,60
471701,0,C5808,N16387,C26871,N20345,6,1,60
471701,0,C5808,N1646,C26871,N19469,6,1,60
471701,0,C5808,N16506,C26871,N19389,6,1,60
471701,0,C5808,N16534,C26871,N19371,6,1,60
471701,0,C5808,N16630,C26871,N17564,6,1,60
471701,0,C5808,N16691,C26871,N759,6,1,60
471701,0,C5808,N16721,C26871,N21507,6,1,60
471701,0,C5808,N1675,C26871,N18270,6,1,60
471701,0,C5808,N16769,C26871,N21139,6,1,60
471701,0,C5808,N16769,C26871,N21491,6,1,60
471701,0,C5808,N16773,C26871,N9880,6,1,60
471701,0,C5808,N16850,C26871,N20631,6,1,60
471701,0,C5808,N16871,C26871,N21466,6,1,60
471701,0,C5808,N16878,C26871,N14910,6,1,60
471701,0,C5808,N16887,C26871,N3483,6,1,60
471701,0,C5808,N16902,C26871,N12831,6,1,60
471701,0,C5808,N16919,C26871,N6920,6,1,60
471701,0,C5808,N16930,C26871,N18930,6,1,60
471701,0,C5808,N16931,C26871,N19906,6,1,60
471701,0,C5808,N16938,C26871,N85,6,1,60
471701,0,C5808,N16939,C26871,N10463,6,1,60
471701,0,C5808,N17005,C26871,N10489,6,1,60
471701,0,C5808,N17036,C26871,N13510,6,1,60
471701,0,C5808,N17096,C26871,N17940,6,1,60
471701,0,C5808,N17155,C26871,N8686,6,1,60
471701,0,C5808,N17161,C26871,N19110,6,1,60
471701,0,C5808,N17194,C26871,N21193,6,1,60
471701,0,C5808,N17239,C26871,N21280,6,1,60
471701,0,C5808,N17250,C26871,N6983,6,1,60
471701,0,C5808,N17251,C26871,N17309,6,1,60
471701,0,C5808,N17298,C26871,N10111,6,1,60
471701,0,C5808,N17298,C26871,N17761,6,1,60
471701,0,C5808,N17310,C26871,N6357,6,1,60
471701,0,C5808,N17326,C26871,N14103,6,1,60
471701,0,C5808,N17344,C26871,N15939,6,1,60
471701,0,C5808,N17404,C26871,N253,6,1,60
471701,0,C5808,N1743,C26871,57,6,1,60
471701,0,C5808,N17462,C26871,N17129,6,1,60
471701,0,C5808,N17469,C26871,N20627,6,1,60
471701,0,C5808,N17495,C26871,N17137,6,1,60
471701,0,C5808,N17498,C26871,N19679,6,1,60
471701,0,C5808,N17548,C26871,N19227,6,1,60
471701,0,C5808,N17653,C26871,N2516,6,1,60
471701,0,C5808,N17656,C26871,N17930,6,1,60
471701,0,C5808,N17705,C26871,N747,6,1,60
471701,0,C5808,N17726,C26871,N17824,6,1,60
471701,0,C5808,N17726,C26871,N18955,6,1,60
471701,0,C5808,N17794,C26871,N6572,6,1,60
471701,0,C5808,N17813,C26871,N9998,6,1,60
471701,0,C5808,N17854,C26871,N21382,6,1,60
471701,0,C5808,N17903,C26871,N20366,6,1,60
471701,0,C5808,N1798,C26871,N19007,6,1,60
471701,0,C5808,N18097,C26871,N5741,6,1,60
471701,0,C5808,N18130,C26871,N13207,6,1,60
471701,0,C5808,N1818,C26871,N17840,6,1,60
471701,0,C5808,N18209,C26871,N19825,6,1,60
471701,0,C5808,N1825,C26871,N14506,6,1,60
471701,0,C5808,N18385,C26871,N19660,6,1,60
471701,0,C5808,N18386,C26871,N3958,6,1,60
471701,0,C5808,N18392,C26871,N20579,6,1,60
471701,0,C5808,N18417,C26871,N7963,6,1,60
471701,0,C5808,N18449,C26871,N9264,6,1,60
471701,0,C5808,N18485,C26871,N21057,6,1,60
471701,0,C5808,N18503,C26871,N9280,6,1,60
471701,0,C5808,N18520,C26871,N19674,6,1,60
471701,0,C5808,N18534,C26871,N18944,6,1,60
471701,0,C5808,N18615,C26871,N4980,6,1,60
471701,0,C5808,N18664,C26871,N20552,6,1,60
471701,0,C5808,N18677,C26871,N18446,6,1,60
471701,0,C5808,N18716,C26871,N19827,6,1,60
471701,0,C5808,N18727,C26871,N17831,6,1,60
471701,0,C5808,N18791,C26871,N18441,6,1,60
471701,0,C5808,N18794,C26871,N18459,6,1,60
471701,0,C5808,N18833,C26871,N12960,6,1,60
471701,0,C5808,N18903,C26871,N16925,6,1,60
471701,0,C5808,N18976,C26871,N18492,6,1,60
471701,0,C5808,N19033,C26871,13782,6,1,60
471701,0,C5808,N19092,C26871,N6812,6,1,60
471701,0,C5808,N19115,C26871,N9941,6,1,60
471701,0,C5808,N19137,C26871,5002,6,1,60
471701,0,C5808,N19159,C26871,N19801,6,1,60
471701,0,C5808,N19170,C26871,N13676,6,1,60
471701,0,C5808,N19225,C26871,N1002,6,1,60
471701,0,C5808,N19228,C26871,N13052,6,1,60
471701,0,C5808,N19245,C26871,N20354,6,1,60
471701,0,C5808,N193,C26871,N930,6,1,60
471701,0,C5808,N19340,C26871,N18603,6,1,60
471701,0,C5808,N19364,C26871,2583,6,1,60
471701,0,C5808,N19394,C26871,N19902,6,1,60
471701,0,C5808,N19414,C26871,N14188,6,1,60
471701,0,C5808,N19422,C26871,N17478,6,1,60
471701,0,C5808,N19517,C26871,N13388,6,1,60
471701,0,C5808,N19549,C26871,N18546,6,1,60
471701,0,C5808,N19564,C26871,N12635,6,1,60
471701,0,C5808,N19580,C26871,N18885,6,1,60
471701,0,C5808,N19618,C26871,N20873,6,1,60
471701,0,C5808,N19640,C26871,N19477,6,1,60
471701,0,C5808,N19667,C26871,N19114,6,1,60
471701,0,C5808,N19804,C26871,N9125,6,1,60
471701,0,C5808,N19897,C26871,N21252,6,1,60
471701,0,C5808,N19901,C26871,N2289,6,1,60
471701,0,C5808,N19995,C26871,N3917,6,1,60
471701,0,C5808,N20,C26871,N3604,6,1,60
471701,0,C5808,N20,C26871,N5540,6,1,60
471701,0,C5808,N2005,C26871,N17749,6,1,60
471701,0,C5808,N20058,C26871,N821,6,1,60
471701,0,C5808,N20082,C26871,N1836,6,1,60
471701,0,C5808,N20106,C26871,N13423,6,1,60
471701,0,C5808,N20106,C26871,N19138,6,1,60
471701,0,C5808,N2020,C26871,194,6,1,60
471701,0,C5808,N20290,C26871,N13992,6,1,60
471701,0,C5808,N20323,C26871,N10407,6,1,60
471701,0,C5808,N20340,C26871,N16882,6,1,60
471701,0,C5808,N20349,C26871,N21095,6,1,60
471701,0,C5808,N20353,C26871,N20574,6,1,60
471701,0,C5808,N20359,C26871,N17683,6,1,60
471701,0,C5808,N2036,C26871,N18151,6,1,60
471701,0,C5808,N20462,C26871,N16929,6,1,60
471701,0,C5808,N20462,C26871,N19158,6,1,60
471701,0,C5808,N2053,C26871,N19339,6,1,60
471701,0,C5808,N20531,C26871,N18681,6,1,60
471701,0,C5808,N2056,C26871,N6891,6,1,60
471701,0,C5808,N20578,C26871,N17755,6,1,60
471701,0,C5808,N20599,C26871,N18508,6,1,60
471701,0,C5808,N20621,C26871,N11338,6,1,60
471701,0,C5808,N20639,C26871,N8001,6,1,60
471701,0,C5808,N20698,C26871,N21262,6,1,60
471701,0,C5808,N20774,C26871,N17085,6,1,60
471701,0,C5808,N20789,C26871,N21148,6,1,60
471701,0,C5808,N20837,C26871,N318,6,1,60
471701,0,C5808,N2085,C26871,N19135,6,1,60
471701,0,C5808,N20901,C26871,N21241,6,1,60
471701,0,C5808,N21054,C26871,N20514,6,1,60
471701,0,C5808,N21055,C26871,N17328,6,1,60
471701,0,C5808,N21056,C26871,N6706,6,1,60
471701,0,C5808,N21076,C26871,N18198,6,1,60
471701,0,C5808,N21169,C26871,N13113,6,1,60
471701,0,C5808,N21198,C26871,N8676,6,1,60
471701,0,C5808,N21339,C26871,N19129,6,1,60
471701,0,C5808,N21357,C26871,N17123,6,1,60
471701,0,C5808,N21361,C26871,N13160,6,1,60
471701,0,C5808,N21364,C26871,N21232,6,1,60
471701,0,C5808,N21366,C26871,N11088,6,1,60
471701,0,C5808,N21452,C26871,N17703,6,1,60
471701,0,C5808,N21488,C26871,N18420,6,1,60
471701,0,C5808,N21519,C26871,N19490,6,1,60
471701,0,C5808,N21522,C26871,N11698,6,1,60
471701,0,C5808,N21572,C26871,N19054,6,1,60
471701,0,C5808,N21609,C26871,N17669,6,1,60
471701,0,C5808,N21661,C26871,N229,6,1,60
471701,0,C5808,N21669,C26871,N19463,6,1,60
471701,0,C5808,N21717,C26871,N6311,6,1,60
471701,0,C5808,N21722,C26871,N1702,6,1,60
471701,0,C5808,N21738,C26871,N19522,6,1,60
471701,0,C5808,N21743,C26871,N5215,6,1,60
471701,0,C5808,N21770,C26871,N20338,6,1,60
471701,0,C5808,N21784,C26871,N18139,6,1,60
471701,0,C5808,N21789,C26871,N6631,6,1,60
471701,0,C5808,N2179,C26871,N9939,6,1,60
471701,0,C5808,N21843,C26871,N20836,6,1,60
471701,0,C5808,N21849,C26871,N6620,6,1,60
471701,0,C5808,N2185,C26871,N10521,6,1,60
471701,0,C5808,N21856,C26871,N17515,6,1,60
471701,0,C5808,N21866,C26871,2003,6,1,60
471701,0,C5808,N21898,C26871,N4647,6,1,60
471701,0,C5808,N21907,C26871,N21274,6,1,60
471701,0,C5808,N21928,C26871,N18015,6,1,60
471701,0,C5808,N21934,C26871,N12963,6,1,60
471701,0,C5808,N22029,C26871,N6566,6,1,60
471701,0,C5808,N22032,C26871,N15164,6,1,60
471701,0,C5808,N22074,C26871,N9947,6,1,60
471701,0,C5808,N22075,C26871,N14126,6,1,60
471701,0,C5808,N22078,C26871,N19718,6,1,60
471701,0,C5808,N22101,C26871,N16953,6,1,60
471701,0,C5808,N22213,C26871,N18395,6,1,60
471701,0,C5808,N22218,C26871,N19845,6,1,60
471701,0,C5808,N22224,C26871,N17079,6,1,60
471701,0,C5808,N22232,C26871,N8304,6,1,60
471701,0,C5808,N22265,C26871,611,6,1,60
471701,0,C5808,N22269,C26871,N10777,6,1,60
471701,0,C5808,N22305,C26871,N6668,6,1,60
471701,0,C5808,N22366,C26871,N16945,6,1,60
471701,0,C5808,N22378,C26871,N1457,6,1,60
471701,0,C5808,N22405,C26871,N14917,6,1,60
471701,0,C5808,N22479,C26871,N19180,6,1,60
471701,0,C5808,N22479,C26871,N20875,6,1,60
471701,0,C5808,N22498,C26871,587,6,1,60
471701,0,C5808,N225,C26871,N5563,6,1,60
471701,0,C5808,N22514,C26871,N172,6,1,60
471701,0,C5808,N22531,C26871,N10533,6,1,60
471701,0,C5808,N22536,C26871,N21240,6,1,60
471701,0,C5808,N22579,C26871,2431,6,1,60
471701,0,C5808,N22630,C26871,N19504,6,1,60
471701,0,C5808,N22662,C26871,N18857,6,1,60
471701,0,C5808,N22677,C26871,N20343,6,1,60
471701,0,C5808,N22715,C26871,N19793,6,1,60
471701,0,C5808,N22858,C26871,N9519,6,1,60
471701,0,C5808,N22862,C26871,N20567,6,1,60
471701,0,C5808,N22867,C26871,N1978,6,1,60
471701,0,C5808,N22875,C26871,N20801,6,1,60
471701,0,C5808,N22930,C26871,N4577,6,1,60
471701,0,C5808,N22931,C26871,N4790,6,1,60
471701,0,C5808,N22942,C26871,N6939,6,1,60
471701,0,C5808,N22947,C26871,N6933,6,1,60
471701,0,C5808,N22964,C26871,538,6,1,60
471701,0,C5808,N23004,C26871,N17300,6,1,60
471701,0,C5808,N23019,C26871,N19496,6,1,60
471701,0,C5808,N23021,C26871,N18077,6,1,60
471701,0,C5808,N23102,C26871,N16359,6,1,60
471701,0,C5808,N23117,C26871,N16916,6,1,60
471701,0,C5808,N23178,C26871,N20608,6,1,60
471701,0,C5808,N23186,C26871,N802,6,1,60
471701,0,C5808,N23203,C26871,N6881,6,1,60
471701,0,C5808,N23222,C26871,N8562,6,1,60
471701,0,C5808,N23240,C26871,N19466,6,1,60
471701,0,C5808,N23280,C26871,N952,6,1,60
471701,0,C5808,N23288,C26871,N14935,6,1,60
471701,0,C5808,N23299,C26871,N21171,6,1,60
471701,0,C5808,N2330,C26871,513,6,1,60
471701,0,C5808,N23325,C26871,N2014,6,1,60
471701,0,C5808,N23330,C26871,N3655,6,1,60
471701,0,C5808,N2335,C26871,N3066,6,1,60
471701,0,C5808,N23363,C26871,N12151,6,1,60
471701,0,C5808,N23364,C26871,N18400,6,1,60
471701,0,C5808,N23389,C26871,N19590,6,1,60
471701,0,C5808,N23407,C26871,N19216,6,1,60
471701,0,C5808,N23419,C26871,N3418,6,1,60
471701,0,C5808,N23427,C26871,N20568,6,1,60
471701,0,C5808,N23435,C26871,N19586,6,1,60
471701,0,C5808,N23473,C26871,N13210,6,1,60
471701,0,C5808,N23489,C26871,N17016,6,1,60
471701,0,C5808,N23539,C26871,N20134,6,1,60
471701,0,C5808,N23545,C26871,N19562,6,1,60
471701,0,C5808,N23564,C26871,N6574,6,1,60
471701,0,C5808,N23577,C26871,N14499,6,1,60
471701,0,C5808,N23590,C26871,N6766,6,1,60
471701,0,C5808,N23598,C26871,N594,6,1,60
471701,0,C5808,N23624,C26871,N8524,6,1,60
471701,0,C5808,N23625,C26871,N19009,6,1,60
471701,0,C5808,N23676,C26871,N17817,6,1,60
471701,0,C5808,N23686,C26871,N21051,6,1,60
471701,0,C5808,N23697,C26871,N9747,6,1,60
471701,0,C5808,N23752,C26871,N18984,6,1,60
471701,0,C5808,N23754,C26871,N15897,6,1,60
471701,0,C5808,N23766,C26871,N19272,6,1,60
471701,0,C5808,N23850,C26871,N5083,6,1,60
471701,0,C5808,N23858,C26871,N4965,6,1,60
471701,0,C5808,N23893,C26871,N9730,6,1,60
471701,0,C5808,N23909,C26871,N19625,6,1,60
471701,0,C5808,N23913,C26871,N15683,6,1,60
471701,0,C5808,N23914,C26871,N20810,6,1,60
471701,0,C5808,N23926,C26871,N15302,6,1,60
471701,0,C5808,N23956,C26871,N9896,6,1,60
471701,0,C5808,N23991,C26871,N466,6,1,60
471701,0,C5808,N24,C26871,N4169,6,1,60
471701,0,C5808,N24025,C26871,N6832,6,1,60
471701,0,C5808,N24026,C26871,N15869,6,1,60
471701,0,C5808,N24029,C26871,N19409,6,1,60
471701,0,C5808,N24086,C26871,N11297,6,1,60
471701,0,C5808,N24091,C26871,N241,6,1,60
471701,0,C5808,N24152,C26871,N16246,6,1,60
471701,0,C5808,N24197,C26871,N18667,6,1,60
471701,0,C5808,N24211,C26871,N19830,6,1,60
471701,0,C5808,N24226,C26871,N13266,6,1,60
471701,0,C5808,N24236,C26871,N9854,6,1,60
471701,0,C5808,N2426,C26871,N17837,6,1,60
471701,0,C5808,N24261,C26871,N21027,6,1,60
471701,0,C5808,N24277,C26871,N18020,6,1,60
471701,0,C5808,N24282,C26871,N11500,6,1,60
471701,0,C5808,N24289,C26871,N1991,6,1,60
471701,0,C5808,N24329,C26871,N14369,6,1,60
471701,0,C5808,N24332,C26871,N7261,6,1,60
471701,0,C5808,N24333,C26871,N2335,6,1,60
471701,0,C5808,N24395,C26871,N12690,6,1,60
471701,0,C5808,N2443,C26871,N17841,6,1,60
471701,0,C5808,N24441,C26871,N18858,6,1,60
471701,0,C5808,N24454,C26871,N7910,6,1,60
471701,0,C5808,N24476,C26871,N20522,6,1,60
471701,0,C5808,N24484,C26871,N2889,6,1,60
471701,0,C5808,N24491,C26871,N21071,6,1,60
471701,0,C5808,N24518,C26871,N20518,6,1,60
471701,0,C5808,N24634,C26871,N17850,6,1,60
471701,0,C5808,N24636,C26871,N11551,6,1,60
471701,0,C5808,N24639,C26871,N19762,6,1,60
471701,0,C5808,N2465,C26871,N10490,6,1,60
471701,0,C5808,N2471,C26871,N1959,6,1,60
471701,0,C5808,N24722,C26871,N15303,6,1,60
471701,0,C5808,N24739,C26871,N17909,6,1,60
471701,0,C5808,N2474,C26871,N2306,6,1,60
471701,0,C5808,N24746,C26871,N9443,6,1,60
471701,0,C5808,N24756,C26871,N12827,6,1,60
471701,0,C5808,N24769,C26871,N3742,6,1,60
471701,0,C5808,N24822,C26871,N6356,6,1,60
471701,0,C5808,N24855,C26871,N17063,6,1,60
471701,0,C5808,N24921,C26871,98,6,1,60
